game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
power655,00685,giai-ba,Giải Ba,50000,22274,
power655,00686,jackpot-1,Jackpot 1,,0,71367341700
power655,00686,jackpot-2,Jackpot 2,,0,3325893050
power655,00686,giai-nhat,Giải Nhất,40000000,11,
power655,00686,giai-nhi,Giải Nhì,500000,686,
power655,00686,giai-ba,Giải Ba,50000,15567,
power655,00687,jackpot-1,Jackpot 1,,0,74540296200
power655,00687,jackpot-2,Jackpot 2,,0,3678443550
power655,00687,giai-nhat,Giải Nhất,40000000,8,
power655,00687,giai-nhi,Giải Nhì,500000,643,
power655,00687,giai-ba,Giải Ba,50000,15915,
power655,00688,jackpot-1,Jackpot 1,,0,76942780500
power655,00688,jackpot-2,Jackpot 2,,1,3945386250
power655,00688,giai-nhat,Giải Nhất,40000000,27,
power655,00688,giai-nhi,Giải Nhì,500000,1387,
power655,00688,giai-ba,Giải Ba,50000,26195,
power655,00689,jackpot-1,Jackpot 1,,1,78554607600
power655,00689,jackpot-2,Jackpot 2,,6,529848650
power655,00689,giai-nhat,Giải Nhất,40000000,43,
power655,00689,giai-nhi,Giải Nhì,500000,1181,
power655,00689,giai-ba,Giải Ba,50000,18515,
power655,00690,jackpot-1,Jackpot 1,,0,31793086200
power655,00690,jackpot-2,Jackpot 2,,0,3199231800
power655,00690,giai-nhat,Giải Nhất,40000000,5,
power655,00690,giai-nhi,Giải Nhì,500000,514,
power655,00690,giai-ba,Giải Ba,50000,10111,
power655,00691,jackpot-1,Jackpot 1,,0,33707650350
power655,00691,jackpot-2,Jackpot 2,,0,3411961150
power655,00691,giai-nhat,Giải Nhất,40000000,11,
power655,00691,giai-nhi,Giải Nhì,500000,556,
power655,00691,giai-ba,Giải Ba,50000,11837,
power655,00692,jackpot-1,Jackpot 1,,0,35512784850
power655,00692,jackpot-2,Jackpot 2,,0,3612531650
power655,00692,giai-nhat,Giải Nhất,40000000,9,
power655,00692,giai-nhi,Giải Nhì,500000,593,
power655,00692,giai-ba,Giải Ba,50000,12754,
power655,00693,jackpot-1,Jackpot 1,,0,36581622600
power655,00693,jackpot-2,Jackpot 2,,0,3731291400
power655,00693,giai-nhat,Giải Nhất,40000000,19,
power655,00693,giai-nhi,Giải Nhì,500000,1505,
power655,00693,giai-ba,Giải Ba,50000,13785,
power655,00694,jackpot-1,Jackpot 1,,0,38675385750
power655,00694,jackpot-2,Jackpot 2,,0,3963931750
power655,00694,giai-nhat,Giải Nhất,40000000,13,
power655,00694,giai-nhi,Giải Nhì,500000,659,
power655,00694,giai-ba,Giải Ba,50000,14959,
power655,00695,jackpot-1,Jackpot 1,,0,40440003150
power655,00695,jackpot-2,Jackpot 2,,0,4160000350
power655,00695,giai-nhat,Giải Nhất,40000000,10,
power655,00695,giai-nhi,Giải Nhì,500000,812,
power655,00695,giai-ba,Giải Ba,50000,14827,
power655,00696,jackpot-1,Jackpot 1,,0,42568127400
power655,00696,jackpot-2,Jackpot 2,,0,4396458600
power655,00696,giai-nhat,Giải Nhất,40000000,6,
power655,00696,giai-nhi,Giải Nhì,500000,656,
power655,00696,giai-ba,Giải Ba,50000,13413,
power655,00697,jackpot-1,Jackpot 1,,0,44742716400
power655,00697,jackpot-2,Jackpot 2,,1,4638079600
power655,00697,giai-nhat,Giải Nhất,40000000,14,
power655,00697,giai-nhi,Giải Nhì,500000,834,
power655,00697,giai-ba,Giải Ba,50000,17015,
power655,00698,jackpot-1,Jackpot 1,,0,47074116000
power655,00698,jackpot-2,Jackpot 2,,0,3259044400
power655,00698,giai-nhat,Giải Nhất,40000000,8,
power655,00698,giai-nhi,Giải Nhì,500000,584,
power655,00698,giai-ba,Giải Ba,50000,13664,
power655,00699,jackpot-1,Jackpot 1,,0,49301038650
power655,00699,jackpot-2,Jackpot 2,,0,3506480250
power655,00699,giai-nhat,Giải Nhất,40000000,12,
power655,00699,giai-nhi,Giải Nhì,500000,614,
power655,00699,giai-ba,Giải Ba,50000,13112,
power655,00700,jackpot-1,Jackpot 1,,0,51751645500
power655,00700,jackpot-2,Jackpot 2,,1,3778769900
power655,00700,giai-nhat,Giải Nhất,40000000,15,
power655,00700,giai-nhi,Giải Nhì,500000,654,
power655,00700,giai-ba,Giải Ba,50000,14047,
power655,00701,jackpot-1,Jackpot 1,,0,53906255400
power655,00701,jackpot-2,Jackpot 2,,0,3239401100
power655,00701,giai-nhat,Giải Nhất,40000000,10,
power655,00701,giai-nhi,Giải Nhì,500000,809,
power655,00701,giai-ba,Giải Ba,50000,16337,
power655,00702,jackpot-1,Jackpot 1,,0,56307304200
power655,00702,jackpot-2,Jackpot 2,,1,3506184300
power655,00702,giai-nhat,Giải Nhất,40000000,12,
power655,00702,giai-nhi,Giải Nhì,500000,647,
power655,00702,giai-ba,Giải Ba,50000,13940,
power655,00703,jackpot-1,Jackpot 1,,0,58908623700
power655,00703,jackpot-2,Jackpot 2,,0,3289035500
power655,00703,giai-nhat,Giải Nhất,40000000,11,
