game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
lotto535,00053,giai-ba,Giải Ba,500000,185,
lotto535,00053,giai-tu,Giải Tư,100000,564,
lotto535,00053,giai-nam,Giải Năm,30000,5707,
lotto535,00053,giai-khuyen-khich,Giải Khuyến Khích,10000,38273,
lotto535,00054,giai-doc-dac,Giải Độc Đắc,,0,19639152000
lotto535,00054,giai-nhat,Giải Nhất,672347200,10,
lotto535,00054,giai-nhi,Giải Nhì,91135000,38,
lotto535,00054,giai-ba,Giải Ba,5535000,650,
lotto535,00054,giai-tu,Giải Tư,2740000,1239,
lotto535,00054,giai-nam,Giải Năm,220000,16836,
lotto535,00054,giai-khuyen-khich,Giải Khuyến Khích,10000,90169,
lotto535,00055,giai-doc-dac,Giải Độc Đắc,,0,6136077500
lotto535,00055,giai-nhat,Giải Nhất,10000000,0,
lotto535,00055,giai-nhi,Giải Nhì,5000000,10,
lotto535,00055,giai-ba,Giải Ba,500000,87,
lotto535,00055,giai-tu,Giải Tư,100000,262,
lotto535,00055,giai-nam,Giải Năm,30000,2488,
lotto535,00055,giai-khuyen-khich,Giải Khuyến Khích,10000,21187,
lotto535,00056,giai-doc-dac,Giải Độc Đắc,,0,6260852500
lotto535,00056,giai-nhat,Giải Nhất,10000000,0,
lotto535,00056,giai-nhi,Giải Nhì,5000000,13,
lotto535,00056,giai-ba,Giải Ba,500000,120,
lotto535,00056,giai-tu,Giải Tư,100000,393,
lotto535,00056,giai-nam,Giải Năm,30000,3470,
lotto535,00056,giai-khuyen-khich,Giải Khuyến Khích,10000,25533,
lotto535,00057,giai-doc-dac,Giải Độc Đắc,,0,6399597500
lotto535,00057,giai-nhat,Giải Nhất,10000000,0,
lotto535,00057,giai-nhi,Giải Nhì,5000000,6,
lotto535,00057,giai-ba,Giải Ba,500000,70,
lotto535,00057,giai-tu,Giải Tư,100000,270,
lotto535,00057,giai-nam,Giải Năm,30000,2255,
lotto535,00057,giai-khuyen-khich,Giải Khuyến Khích,10000,18730,
lotto535,00058,giai-doc-dac,Giải Độc Đắc,,0,6725782500
lotto535,00058,giai-nhat,Giải Nhất,10000000,0,
lotto535,00058,giai-nhi,Giải Nhì,5000000,3,
lotto535,00058,giai-ba,Giải Ba,500000,105,
lotto535,00058,giai-tu,Giải Tư,100000,198,
lotto535,00058,giai-nam,Giải Năm,30000,3340,
lotto535,00058,giai-khuyen-khich,Giải Khuyến Khích,10000,14992,
lotto535,00059,giai-doc-dac,Giải Độc Đắc,,0,6982957500
lotto535,00059,giai-nhat,Giải Nhất,10000000,0,
lotto535,00059,giai-nhi,Giải Nhì,5000000,2,
lotto535,00059,giai-ba,Giải Ba,500000,45,
lotto535,00059,giai-tu,Giải Tư,100000,152,
lotto535,00059,giai-nam,Giải Năm,30000,1980,
lotto535,00059,giai-khuyen-khich,Giải Khuyến Khích,10000,14184,
lotto535,00060,giai-doc-dac,Giải Độc Đắc,,0,7184975000
lotto535,00060,giai-nhat,Giải Nhất,10000000,0,
lotto535,00060,giai-nhi,Giải Nhì,5000000,14,
lotto535,00060,giai-ba,Giải Ba,500000,98,
lotto535,00060,giai-tu,Giải Tư,100000,418,
lotto535,00060,giai-nam,Giải Năm,30000,3488,
lotto535,00060,giai-khuyen-khich,Giải Khuyến Khích,10000,27086,
lotto535,00061,giai-doc-dac,Giải Độc Đắc,,0,7326952500
lotto535,00061,giai-nhat,Giải Nhất,10000000,1,
lotto535,00061,giai-nhi,Giải Nhì,5000000,7,
lotto535,00061,giai-ba,Giải Ba,500000,45,
lotto535,00061,giai-tu,Giải Tư,100000,281,
lotto535,00061,giai-nam,Giải Năm,30000,2215,
lotto535,00061,giai-khuyen-khich,Giải Khuyến Khích,10000,21592,
lotto535,00062,giai-doc-dac,Giải Độc Đắc,,0,7574632500
lotto535,00062,giai-nhat,Giải Nhất,10000000,0,
lotto535,00062,giai-nhi,Giải Nhì,5000000,10,
lotto535,00062,giai-ba,Giải Ba,500000,71,
lotto535,00062,giai-tu,Giải Tư,100000,277,
lotto535,00062,giai-nam,Giải Năm,30000,2905,
lotto535,00062,giai-khuyen-khich,Giải Khuyến Khích,10000,21113,
lotto535,00063,giai-doc-dac,Giải Độc Đắc,,0,8028147500
lotto535,00063,giai-nhat,Giải Nhất,10000000,1,
lotto535,00063,giai-nhi,Giải Nhì,5000000,11,
lotto535,00063,giai-ba,Giải Ba,500000,120,
lotto535,00063,giai-tu,Giải Tư,100000,224,
lotto535,00063,giai-nam,Giải Năm,30000,3017,
lotto535,00063,giai-khuyen-khich,Giải Khuyến Khích,10000,14469,
lotto535,00064,giai-doc-dac,Giải Độc Đắc,,0,8971819000
lotto535,00064,giai-nhat,Giải Nhất,10000000,0,
lotto535,00064,giai-nhi,Giải Nhì,5000000,8,
lotto535,00064,giai-ba,Giải Ba,500000,92,
lotto535,00064,giai-tu,Giải Tư,100000,213,
