game,draw_id,tier_code,tier_name,ordinal,number
mega645,00096,main,Main numbers,5,35
mega645,00096,main,Main numbers,6,44
mega645,00097,main,Main numbers,1,2
mega645,00097,main,Main numbers,2,4
mega645,00097,main,Main numbers,3,13
mega645,00097,main,Main numbers,4,22
mega645,00097,main,Main numbers,5,23
mega645,00097,main,Main numbers,6,41
mega645,00098,main,Main numbers,1,18
mega645,00098,main,Main numbers,2,21
mega645,00098,main,Main numbers,3,24
mega645,00098,main,Main numbers,4,26
mega645,00098,main,Main numbers,5,39
mega645,00098,main,Main numbers,6,45
mega645,00099,main,Main numbers,1,5
mega645,00099,main,Main numbers,2,11
mega645,00099,main,Main numbers,3,14
mega645,00099,main,Main numbers,4,20
mega645,00099,main,Main numbers,5,32
mega645,00099,main,Main numbers,6,42
mega645,00100,main,Main numbers,1,4
mega645,00100,main,Main numbers,2,9
mega645,00100,main,Main numbers,3,21
mega645,00100,main,Main numbers,4,27
mega645,00100,main,Main numbers,5,38
mega645,00100,main,Main numbers,6,44
mega645,00101,main,Main numbers,1,6
mega645,00101,main,Main numbers,2,11
mega645,00101,main,Main numbers,3,30
mega645,00101,main,Main numbers,4,32
mega645,00101,main,Main numbers,5,35
mega645,00101,main,Main numbers,6,42
mega645,00102,main,Main numbers,1,3
mega645,00102,main,Main numbers,2,9
mega645,00102,main,Main numbers,3,10
mega645,00102,main,Main numbers,4,31
mega645,00102,main,Main numbers,5,32
mega645,00102,main,Main numbers,6,40
mega645,00103,main,Main numbers,1,7
mega645,00103,main,Main numbers,2,12
mega645,00103,main,Main numbers,3,24
mega645,00103,main,Main numbers,4,43
mega645,00103,main,Main numbers,5,44
mega645,00103,main,Main numbers,6,45
mega645,00104,main,Main numbers,1,1
mega645,00104,main,Main numbers,2,2
mega645,00104,main,Main numbers,3,6
mega645,00104,main,Main numbers,4,12
mega645,00104,main,Main numbers,5,31
mega645,00104,main,Main numbers,6,36
mega645,00105,main,Main numbers,1,1
mega645,00105,main,Main numbers,2,9
mega645,00105,main,Main numbers,3,24
mega645,00105,main,Main numbers,4,28
mega645,00105,main,Main numbers,5,33
mega645,00105,main,Main numbers,6,36
mega645,00106,main,Main numbers,1,10
mega645,00106,main,Main numbers,2,14
mega645,00106,main,Main numbers,3,30
mega645,00106,main,Main numbers,4,32
mega645,00106,main,Main numbers,5,37
mega645,00106,main,Main numbers,6,42
mega645,00107,main,Main numbers,1,6
mega645,00107,main,Main numbers,2,12
mega645,00107,main,Main numbers,3,23
mega645,00107,main,Main numbers,4,25
mega645,00107,main,Main numbers,5,29
mega645,00107,main,Main numbers,6,43
mega645,00108,main,Main numbers,1,4
mega645,00108,main,Main numbers,2,5
mega645,00108,main,Main numbers,3,24
mega645,00108,main,Main numbers,4,26
mega645,00108,main,Main numbers,5,28
mega645,00108,main,Main numbers,6,37
mega645,00109,main,Main numbers,1,1
mega645,00109,main,Main numbers,2,4
mega645,00109,main,Main numbers,3,5
mega645,00109,main,Main numbers,4,11
mega645,00109,main,Main numbers,5,20
mega645,00109,main,Main numbers,6,30
mega645,00110,main,Main numbers,1,3
mega645,00110,main,Main numbers,2,5
mega645,00110,main,Main numbers,3,7
mega645,00110,main,Main numbers,4,12
mega645,00110,main,Main numbers,5,27
mega645,00110,main,Main numbers,6,33
mega645,00111,main,Main numbers,1,13
mega645,00111,main,Main numbers,2,14
mega645,00111,main,Main numbers,3,20
mega645,00111,main,Main numbers,4,21
mega645,00111,main,Main numbers,5,23
mega645,00111,main,Main numbers,6,33
mega645,00112,main,Main numbers,1,4
mega645,00112,main,Main numbers,2,5
mega645,00112,main,Main numbers,3,16
mega645,00112,main,Main numbers,4,17
mega645,00112,main,Main numbers,5,32
mega645,00112,main,Main numbers,6,40
mega645,00113,main,Main numbers,1,5
mega645,00113,main,Main numbers,2,8
mega645,00113,main,Main numbers,3,21
mega645,00113,main,Main numbers,4,25
mega645,00113,main,Main numbers,5,26
mega645,00113,main,Main numbers,6,37
mega645,00114,main,Main numbers,1,2
mega645,00114,main,Main numbers,2,3
mega645,00114,main,Main numbers,3,8
mega645,00114,main,Main numbers,4,13
mega645,00114,main,Main numbers,5,19
mega645,00114,main,Main numbers,6,41
mega645,00115,main,Main numbers,1,4
mega645,00115,main,Main numbers,2,5
mega645,00115,main,Main numbers,3,10
mega645,00115,main,Main numbers,4,33
mega645,00115,main,Main numbers,5,36
mega645,00115,main,Main numbers,6,38
mega645,00116,main,Main numbers,1,6
mega645,00116,main,Main numbers,2,7
mega645,00116,main,Main numbers,3,18
mega645,00116,main,Main numbers,4,29
mega645,00116,main,Main numbers,5,32
mega645,00116,main,Main numbers,6,44
mega645,00117,main,Main numbers,1,19
mega645,00117,main,Main numbers,2,20
mega645,00117,main,Main numbers,3,32
mega645,00117,main,Main numbers,4,33
mega645,00117,main,Main numbers,5,38
mega645,00117,main,Main numbers,6,44
mega645,00118,main,Main numbers,1,7
mega645,00118,main,Main numbers,2,8
mega645,00118,main,Main numbers,3,15
mega645,00118,main,Main numbers,4,30
mega645,00118,main,Main numbers,5,32
mega645,00118,main,Main numbers,6,39
mega645,00119,main,Main numbers,1,13
mega645,00119,main,Main numbers,2,17
mega645,00119,main,Main numbers,3,22
mega645,00119,main,Main numbers,4,30
mega645,00119,main,Main numbers,5,31
mega645,00119,main,Main numbers,6,43
mega645,00120,main,Main numbers,1,14
mega645,00120,main,Main numbers,2,16
mega645,00120,main,Main numbers,3,17
mega645,00120,main,Main numbers,4,20
mega645,00120,main,Main numbers,5,35
mega645,00120,main,Main numbers,6,39
mega645,00121,main,Main numbers,1,2
mega645,00121,main,Main numbers,2,9
mega645,00121,main,Main numbers,3,11
mega645,00121,main,Main numbers,4,12
mega645,00121,main,Main numbers,5,15
mega645,00121,main,Main numbers,6,23
mega645,00122,main,Main numbers,1,2
mega645,00122,main,Main numbers,2,6
mega645,00122,main,Main numbers,3,8
mega645,00122,main,Main numbers,4,11
mega645,00122,main,Main numbers,5,12
