game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
max3d_pro,00610,giai-sau,Giải sáu,40000,,
max3d_pro,00611,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00611,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00611,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00611,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00611,giai-ba,Giải Ba,4000000,,
max3d_pro,00611,giai-tu,Giải tư,1000000,,
max3d_pro,00611,giai-nam,Giải năm,100000,,
max3d_pro,00611,giai-sau,Giải sáu,40000,,
max3d_pro,00612,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00612,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00612,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00612,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00612,giai-ba,Giải Ba,4000000,,
max3d_pro,00612,giai-tu,Giải tư,1000000,,
max3d_pro,00612,giai-nam,Giải năm,100000,,
max3d_pro,00612,giai-sau,Giải sáu,40000,,
max3d_pro,00613,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00613,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00613,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00613,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00613,giai-ba,Giải Ba,4000000,,
max3d_pro,00613,giai-tu,Giải tư,1000000,,
max3d_pro,00613,giai-nam,Giải năm,100000,,
max3d_pro,00613,giai-sau,Giải sáu,40000,,
max3d_pro,00614,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00614,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00614,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00614,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00614,giai-ba,Giải Ba,4000000,,
max3d_pro,00614,giai-tu,Giải tư,1000000,,
max3d_pro,00614,giai-nam,Giải năm,100000,,
max3d_pro,00614,giai-sau,Giải sáu,40000,,
max3d_pro,00615,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00615,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00615,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00615,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00615,giai-ba,Giải Ba,4000000,,
max3d_pro,00615,giai-tu,Giải tư,1000000,,
max3d_pro,00615,giai-nam,Giải năm,100000,,
max3d_pro,00615,giai-sau,Giải sáu,40000,,
max3d_pro,00616,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00616,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00616,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00616,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00616,giai-ba,Giải Ba,4000000,,
max3d_pro,00616,giai-tu,Giải tư,1000000,,
max3d_pro,00616,giai-nam,Giải năm,100000,,
max3d_pro,00616,giai-sau,Giải sáu,40000,,
max3d_pro,00617,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00617,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00617,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00617,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00617,giai-ba,Giải Ba,4000000,,
max3d_pro,00617,giai-tu,Giải tư,1000000,,
max3d_pro,00617,giai-nam,Giải năm,100000,,
max3d_pro,00617,giai-sau,Giải sáu,40000,,
max3d_pro,00618,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00618,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00618,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00618,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00618,giai-ba,Giải Ba,4000000,,
max3d_pro,00618,giai-tu,Giải tư,1000000,,
max3d_pro,00618,giai-nam,Giải năm,100000,,
max3d_pro,00618,giai-sau,Giải sáu,40000,,
max3d_pro,00619,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00619,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
